PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 
8.07071E-01 4.67620E-02 2.97560E-01 
8.22128E-01 5.55847E-02 3.50121E-01 
8.55651E-01 7.17015E-02 4.16644E-01 
9.16582E-01 9.61161E-02 5.01560E-01 
9.99172E-01 1.25771E-01 6.11909E-01 
1.10728E+00 1.61440E-01 7.59181E-01 
1.24527E+00 2.03938E-01 9.57218E-01 
1.37499E+00 2.41934E-01 1.15789E+00 
1.41739E+00 2.54014E-01 1.22781E+00 
1.64767E+00 3.17473E-01 1.63997E+00 
1.93160E+00 3.91758E-01 2.24439E+00 
2.27792E+00 4.77621E-01 3.15303E+00 
2.69584E+00 5.76500E-01 4.55088E+00 
3.19498E+00 7.45219E-01 6.78207E+00 
3.79184E+00 8.84117E-01 1.04579E+01 
4.51464E+00 1.03926E+00 1.66948E+01 
5.38486E+00 1.21165E+00 2.76978E+01 
6.42651E+00 1.40167E+00 4.78418E+01 
7.67034E+00 1.61036E+00 8.60309E+01 
9.16175E+00 1.84036E+00 1.60821E+02 
1.09905E+01 2.10128E+00 3.09282E+02 
1.34017E+01 2.42775E+00 5.94755E+02 
1.70551E+01 2.91597E+00 1.08481E+03 
2.29751E+01 3.69367E+00 1.74543E+03 
3.10730E+01 4.67931E+00 2.36128E+03 
3.96811E+01 5.57712E+00 2.75023E+03 
1.50309E+00 8.65292E-02 5.03081E-01 
1.53208E+00 1.03323E-01 5.91663E-01 
1.59616E+00 1.33976E-01 7.03811E-01 
1.71211E+00 1.80420E-01 8.47778E-01 
1.86861E+00 2.36653E-01 1.03546E+00 
2.07243E+00 3.04057E-01 1.28381E+00 
2.33145E+00 3.84127E-01 1.61816E+00 
2.57482E+00 4.55644E-01 1.95814E+00 
2.65390E+00 4.78269E-01 2.07526E+00 
3.08407E+00 5.97242E-01 2.77256E+00 
3.61301E+00 7.35992E-01 3.79366E+00 
4.25652E+00 8.96086E-01 5.32927E+00 
5.03195E+00 1.07903E+00 7.69765E+00 
