PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 930 931 932 940 941 942 
1.60521E+00 9.30012E-02 4.83134E-01 7.22547E+00 4.18693E-01 -2.15086E+06 7.22888E+00 4.18991E-01 2.16875E+06 
1.63511E+00 1.10523E-01 5.68323E-01 7.36006E+00 4.97536E-01 -2.19538E+06 7.36342E+00 4.97811E-01 2.21358E+06 
1.70205E+00 1.42697E-01 6.76290E-01 7.61885E+00 6.19536E-01 -2.23032E+06 7.62215E+00 6.19790E-01 2.24884E+06 
1.82403E+00 1.91582E-01 8.14922E-01 8.04863E+00 7.89966E-01 -2.22768E+06 8.05188E+00 7.90201E-01 2.24650E+06 
1.98949E+00 2.50912E-01 9.95771E-01 8.63482E+00 9.98160E-01 -2.22438E+06 8.63801E+00 9.98377E-01 2.24352E+06 
2.20596E+00 3.22241E-01 1.23522E+00 9.40447E+00 1.24973E+00 -2.22043E+06 9.40759E+00 1.24993E+00 2.23989E+06 
2.48188E+00 4.07198E-01 1.55740E+00 1.03880E+01 1.55053E+00 -2.21583E+06 1.03911E+01 1.55071E+00 2.23562E+06 
2.74217E+00 4.83338E-01 1.88581E+00 1.13174E+01 1.82086E+00 -2.21182E+06 1.13204E+01 1.82103E+00 2.23187E+06 
2.82677E+00 5.07442E-01 1.99848E+00 1.16197E+01 1.90655E+00 -2.21057E+06 1.16227E+01 1.90672E+00 2.23070E+06 
3.28822E+00 6.34558E-01 2.67142E+00 1.32700E+01 2.35913E+00 -2.20419E+06 1.32729E+01 2.35928E+00 2.22468E+06 
3.85751E+00 7.83379E-01 3.65779E+00 1.53084E+01 2.89005E+00 -2.19707E+06 1.53112E+01 2.89019E+00 2.21794E+06 
4.55201E+00 9.55790E-01 5.14090E+00 1.77972E+01 3.50609E+00 -2.18924E+06 1.78000E+01 3.50621E+00 2.21049E+06 
5.39154E+00 1.15347E+00 7.43308E+00 2.08078E+01 4.21327E+00 -2.18071E+06 2.08105E+01 4.21337E+00 2.20235E+06 
6.39238E+00 1.49250E+00 1.10807E+01 2.40590E+01 5.01339E+00 -2.17093E+06 2.40615E+01 5.01348E+00 2.19296E+06 
7.58904E+00 1.77116E+00 1.70792E+01 2.79476E+01 5.91661E+00 -2.16041E+06 2.79500E+01 5.91668E+00 2.18283E+06 
9.04035E+00 2.08320E+00 2.72908E+01 3.26668E+01 6.92885E+00 -2.14927E+06 3.26691E+01 6.92891E+00 2.17210E+06 
1.07883E+01 2.42995E+00 4.53195E+01 3.83506E+01 8.05378E+00 -2.13753E+06 3.83528E+01 8.05384E+00 2.16078E+06 
1.28824E+01 2.81264E+00 7.83655E+01 4.51517E+01 9.29348E+00 -2.12521E+06 4.51538E+01 9.29353E+00 2.14890E+06 
1.53841E+01 3.23308E+00 1.41185E+02 5.32429E+01 1.06482E+01 -2.11235E+06 5.32448E+01 1.06482E+01 2.13647E+06 
1.83836E+01 3.69651E+00 2.64276E+02 6.28193E+01 1.21161E+01 -2.09895E+06 6.28211E+01 1.21161E+01 2.12352E+06 
2.20614E+01 4.22235E+00 5.08567E+02 7.41005E+01 1.36932E+01 -2.08504E+06 7.41022E+01 1.36932E+01 2.11008E+06 
2.69119E+01 4.88052E+00 9.79665E+02 8.73323E+01 1.53735E+01 -2.07066E+06 8.73338E+01 1.53735E+01 2.09617E+06 
3.42662E+01 5.86525E+00 1.79126E+03 1.02789E+02 1.71485E+01 -2.05583E+06 1.02790E+02 1.71485E+01 2.08182E+06 
4.61787E+01 7.43292E+00 2.88733E+03 1.20772E+02 1.90078E+01 -2.04058E+06 1.20773E+02 1.90078E+01 2.06706E+06 
6.24813E+01 9.42115E+00 3.91326E+03 1.41618E+02 2.09389E+01 -2.02494E+06 1.41618E+02 2.09389E+01 2.05192E+06 
7.98228E+01 1.12337E+01 4.56347E+03 1.65689E+02 2.29274E+01 -2.00893E+06 1.65690E+02 2.29274E+01 2.03643E+06 
1.51731E+00 8.72396E-02 4.05068E-01 6.83018E+00 3.92791E-01 -1.58668E+06 6.83332E+00 3.93059E-01 1.60157E+06 
1.54700E+00 1.04350E-01 4.76618E-01 6.96385E+00 4.69783E-01 -1.62071E+06 6.96692E+00 4.70029E-01 1.63585E+06 
1.61247E+00 1.35592E-01 5.67294E-01 7.21705E+00 5.88345E-01 -1.64727E+06 7.22006E+00 5.88571E-01 1.66268E+06 
1.73068E+00 1.82895E-01 6.83720E-01 7.63381E+00 7.53373E-01 -1.64531E+06 7.63675E+00 7.53580E-01 1.66098E+06 
1.89013E+00 2.40152E-01 8.35599E-01 8.19886E+00 9.54394E-01 -1.64287E+06 8.20172E+00 9.54582E-01 1.65881E+06 
2.09773E+00 3.08785E-01 1.03669E+00 8.93712E+00 1.19653E+00 -1.63995E+06 8.93990E+00 1.19670E+00 1.65616E+06 
2.36126E+00 3.90267E-01 1.30727E+00 9.87660E+00 1.48510E+00 -1.63655E+06 9.87930E+00 1.48525E+00 1.65303E+06 
2.60904E+00 4.63072E-01 1.58307E+00 1.07614E+01 1.74362E+00 -1.63358E+06 1.07640E+01 1.74376E+00 1.65028E+06 
2.68943E+00 4.86080E-01 1.67770E+00 1.10486E+01 1.82543E+00 -1.63266E+06 1.10512E+01 1.82556E+00 1.64942E+06 
3.12699E+00 6.07123E-01 2.24286E+00 1.26135E+01 2.25641E+00 -1.62794E+06 1.26161E+01 2.25653E+00 1.64501E+06 
3.66498E+00 7.48264E-01 3.07126E+00 1.45398E+01 2.75994E+00 -1.62268E+06 1.45423E+01 2.76005E+00 1.64006E+06 
4.31925E+00 9.11103E-01 4.31683E+00 1.68845E+01 3.34176E+00 -1.61689E+06 1.68868E+01 3.34185E+00 1.63459E+06 
5.10784E+00 1.09703E+00 6.24193E+00 1.97123E+01 4.00684E+00 -1.61059E+06 1.97145E+01 4.00692E+00 1.62861E+06 
6.04914E+00 1.41564E+00 9.30539E+00 2.27697E+01 4.75504E+00 -1.60336E+06 2.27718E+01 4.75510E+00 1.62171E+06 
7.17168E+00 1.67513E+00 1.43433E+01 2.64172E+01 5.59596E+00 -1.59558E+06 2.64192E+01 5.59601E+00 1.61426E+06 
8.52869E+00 1.96450E+00 2.29197E+01 3.08294E+01 6.53453E+00 -1.58735E+06 3.08312E+01 6.53457E+00 1.60637E+06 
1.01580E+01 2.28475E+00 3.80613E+01 3.61271E+01 7.57326E+00 -1.57867E+06 3.61288E+01 7.57329E+00 1.59804E+06 
1.21042E+01 2.63672E+00 6.58153E+01 4.24473E+01 8.71315E+00 -1.56957E+06 4.24488E+01 8.71318E+00 1.58930E+06 
1.44228E+01 3.02180E+00 1.18574E+02 4.99446E+01 9.95348E+00 -1.56006E+06 4.99460E+01 9.95349E+00 1.58016E+06 
1.71951E+01 3.44458E+00 2.21948E+02 5.87932E+01 1.12916E+01 -1.55016E+06 5.87944E+01 1.12916E+01 1.57063E+06 
2.05865E+01 3.92276E+00 4.27096E+02 6.91882E+01 1.27231E+01 -1.53989E+06 6.91892E+01 1.27231E+01 1.56074E+06 
2.50527E+01 4.52060E+00 8.22658E+02 8.13473E+01 1.42413E+01 -1.52926E+06 8.13482E+01 1.42413E+01 1.55051E+06 
3.18220E+01 5.41639E+00 1.50398E+03 9.55121E+01 1.58378E+01 -1.51830E+06 9.55128E+01 1.58378E+01 1.53995E+06 
4.27804E+01 6.84354E+00 2.42387E+03 1.11949E+02 1.75024E+01 -1.50703E+06 1.11949E+02 1.75024E+01 1.52909E+06 
5.77426E+01 8.64826E+00 3.28473E+03 1.30950E+02 1.92230E+01 -1.49546E+06 1.30950E+02 1.92230E+01 1.51795E+06 
7.35906E+01 1.02815E+01 3.83046E+03 1.52834E+02 2.09861E+01 -1.48363E+06 1.52834E+02 2.09861E+01 1.50655E+06 
1.43419E+00 8.17856E-02 3.40517E-01 6.45644E+00 3.68275E-01 -1.17036E+06 6.45920E+00 3.68508E-01 1.18277E+06 
1.46370E+00 9.85137E-02 4.00672E-01 6.58930E+00 4.43545E-01 -1.19639E+06 6.59199E+00 4.43756E-01 1.20902E+06 
1.52777E+00 1.28875E-01 4.76900E-01 6.83720E+00 5.58858E-01 -1.21660E+06 6.83982E+00 5.59049E-01 1.22944E+06 
1.64238E+00 1.74671E-01 5.74769E-01 7.24145E+00 7.18740E-01 -1.21515E+06 7.24399E+00 7.18913E-01 1.22821E+06 
1.79604E+00 2.29944E-01 7.02430E-01 7.78616E+00 9.12892E-01 -1.21335E+06 7.78861E+00 9.13046E-01 1.22663E+06 
1.99512E+00 2.95989E-01 8.71446E-01 8.49427E+00 1.14598E+00 -1.21118E+06 8.49663E+00 1.14612E+00 1.22469E+06 
2.24677E+00 3.74131E-01 1.09885E+00 9.39147E+00 1.42277E+00 -1.20867E+06 9.39373E+00 1.42290E+00 1.22240E+06 
2.48257E+00 4.43732E-01 1.33063E+00 1.02335E+01 1.66995E+00 -1.20647E+06 1.02357E+01 1.67006E+00 1.22039E+06 
2.55895E+00 4.65687E-01 1.41014E+00 1.05064E+01 1.74802E+00 -1.20579E+06 1.05086E+01 1.74812E+00 1.21976E+06 
2.97368E+00 5.80899E-01 1.88505E+00 1.19898E+01 2.15827E+00 -1.20231E+06 1.19918E+01 2.15835E+00 1.21653E+06 
3.48187E+00 7.14681E-01 2.58112E+00 1.38094E+01 2.63555E+00 -1.19842E+06 1.38113E+01 2.63562E+00 1.21290E+06 
4.09794E+00 8.68372E-01 3.62765E+00 1.60171E+01 3.18467E+00 -1.19414E+06 1.60189E+01 3.18473E+00 1.20889E+06 
4.83827E+00 1.04309E+00 5.24500E+00 1.86718E+01 3.80964E+00 -1.18948E+06 1.86735E+01 3.80968E+00 1.20450E+06 
5.72305E+00 1.34232E+00 7.81862E+00 2.15453E+01 4.50862E+00 -1.18414E+06 2.15468E+01 4.50866E+00 1.19943E+06 
6.77538E+00 1.58370E+00 1.20507E+01 2.49644E+01 5.29073E+00 -1.17839E+06 2.49658E+01 5.29076E+00 1.19396E+06 
8.04336E+00 1.85176E+00 1.92549E+01 2.90868E+01 6.15999E+00 -1.17231E+06 2.90880E+01 6.16001E+00 1.18815E+06 
9.56106E+00 2.14716E+00 3.19732E+01 3.40210E+01 7.11793E+00 -1.16590E+06 3.40221E+01 7.11794E+00 1.18203E+06 
1.13685E+01 2.47044E+00 5.52840E+01 3.98897E+01 8.16462E+00 -1.15917E+06 3.98907E+01 8.16462E+00 1.17561E+06 
1.35155E+01 2.82263E+00 9.95939E+01 4.68313E+01 9.29855E+00 -1.15214E+06 4.68320E+01 9.29854E+00 1.16888E+06 
1.60758E+01 3.20773E+00 1.86407E+02 5.50005E+01 1.05165E+01 -1.14482E+06 5.50011E+01 1.05165E+01 1.16188E+06 
1.92005E+01 3.64186E+00 3.58672E+02 6.45706E+01 1.18134E+01 -1.13723E+06 6.45709E+01 1.18134E+01 1.15460E+06 
2.33095E+01 4.18409E+00 6.90778E+02 7.57338E+01 1.31827E+01 -1.12938E+06 7.57340E+01 1.31826E+01 1.14707E+06 
2.95353E+01 4.99792E+00 1.26266E+03 8.87028E+01 1.46158E+01 -1.12127E+06 8.87028E+01 1.46158E+01 1.13931E+06 
3.96086E+01 6.29561E+00 2.03457E+03 1.03711E+02 1.61028E+01 -1.11294E+06 1.03711E+02 1.61028E+01 1.13132E+06 
5.33300E+01 7.93179E+00 2.75680E+03 1.21014E+02 1.76323E+01 -1.10440E+06 1.21013E+02 1.76323E+01 1.12313E+06 
6.78006E+01 9.40142E+00 3.21475E+03 1.40887E+02 1.91916E+01 -1.09565E+06 1.40887E+02 1.91915E+01 1.11474E+06 
1.35559E+00 7.66231E-02 2.86419E-01 6.10310E+00 3.45075E-01 -8.63189E+05 6.10541E+00 3.45267E-01 8.73535E+05 
1.38496E+00 9.29957E-02 3.36977E-01 6.23526E+00 4.18744E-01 -8.83126E+05 6.23750E+00 4.18915E-01 8.93654E+05 
1.44771E+00 1.22527E-01 4.01038E-01 6.47815E+00 5.30990E-01 -8.98505E+05 6.48030E+00 5.31141E-01 9.09213E+05 
1.55885E+00 1.66886E-01 4.83279E-01 6.87038E+00 6.85969E-01 -8.97434E+05 6.87243E+00 6.86101E-01 9.08322E+05 
1.70694E+00 2.20260E-01 5.90545E-01 7.39552E+00 8.73540E-01 -8.96100E+05 7.39747E+00 8.73656E-01 9.07172E+05 
1.89784E+00 2.83820E-01 7.32547E-01 8.07465E+00 1.09793E+00 -8.94503E+05 8.07650E+00 1.09803E+00 9.05761E+05 
2.13809E+00 3.58752E-01 9.23584E-01 8.93128E+00 1.36341E+00 -8.92641E+05 8.93302E+00 1.36349E+00 9.04089E+05 
2.36243E+00 4.25272E-01 1.11828E+00 9.73244E+00 1.59967E+00 -8.91022E+05 9.73410E+00 1.59975E+00 9.02619E+05 
2.43496E+00 4.46215E-01 1.18508E+00 9.99164E+00 1.67415E+00 -8.90519E+05 9.99327E+00 1.67422E+00 9.02159E+05 
2.82791E+00 5.55829E-01 1.58397E+00 1.13971E+01 2.06448E+00 -8.87940E+05 1.13986E+01 2.06454E+00 8.99793E+05 
3.30773E+00 6.82561E-01 2.16857E+00 1.31151E+01 2.51661E+00 -8.85067E+05 1.31165E+01 2.51665E+00 8.97135E+05 
3.88752E+00 8.27511E-01 3.04744E+00 1.51928E+01 3.03449E+00 -8.81904E+05 1.51940E+01 3.03452E+00 8.94192E+05 
4.58215E+00 9.91555E-01 4.40556E+00 1.76836E+01 3.62125E+00 -8.78461E+05 1.76847E+01 3.62126E+00 8.90971E+05 
5.41328E+00 1.27238E+00 6.56656E+00 2.03825E+01 4.27362E+00 -8.74514E+05 2.03834E+01 4.27362E+00 8.87248E+05 
6.39914E+00 1.49668E+00 1.01199E+01 2.35854E+01 5.00024E+00 -8.70265E+05 2.35862E+01 5.00023E+00 8.83228E+05 
7.58309E+00 1.74470E+00 1.61683E+01 2.74342E+01 5.80434E+00 -8.65769E+05 2.74348E+01 5.80432E+00 8.78967E+05 
8.99574E+00 2.01683E+00 2.68455E+01 3.20264E+01 6.68660E+00 -8.61031E+05 3.20269E+01 6.68657E+00 8.74470E+05 
1.06729E+01 2.31333E+00 4.64141E+01 3.74718E+01 7.64633E+00 -8.56061E+05 3.74720E+01 7.64629E+00 8.69746E+05 
1.26595E+01 2.63494E+00 8.36087E+01 4.38934E+01 8.68137E+00 -8.50866E+05 4.38934E+01 8.68133E+00 8.64805E+05 
1.50220E+01 2.98514E+00 1.56476E+02 5.14289E+01 9.78800E+00 -8.45458E+05 5.14288E+01 9.78795E+00 8.59656E+05 
1.78985E+01 3.37864E+00 3.01057E+02 6.02316E+01 1.09610E+01 -8.39845E+05 6.02312E+01 1.09609E+01 8.54309E+05 
2.16756E+01 3.86963E+00 5.79754E+02 7.04709E+01 1.21934E+01 -8.34039E+05 7.04703E+01 1.21934E+01 8.48775E+05 
2.73970E+01 4.60800E+00 1.05957E+03 8.23335E+01 1.34771E+01 -8.28050E+05 8.23327E+01 1.34771E+01 8.43066E+05 
3.66495E+01 5.78656E+00 1.70703E+03 9.60235E+01 1.48025E+01 -8.21891E+05 9.60225E+01 1.48024E+01 8.37193E+05 
4.92230E+01 7.26808E+00 2.31274E+03 1.11763E+02 1.61587E+01 -8.15573E+05 1.11762E+02 1.61586E+01 8.31169E+05 
6.24243E+01 8.58851E+00 2.69693E+03 1.29791E+02 1.75340E+01 -8.09107E+05 1.29789E+02 1.75339E+01 8.25004E+05 
1.28130E+00 7.17374E-02 2.40745E-01 5.76912E+00 3.23124E-01 -6.36585E+05 5.77091E+00 3.23268E-01 6.45207E+05 
1.31053E+00 8.77804E-02 2.83192E-01 5.90069E+00 3.95309E-01 -6.51871E+05 5.90239E+00 3.95433E-01 6.60642E+05 
1.37204E+00 1.16528E-01 3.36973E-01 6.13882E+00 5.04662E-01 -6.63584E+05 6.14042E+00 5.04767E-01 6.72505E+05 
1.47984E+00 1.59520E-01 4.06013E-01 6.51948E+00 6.54967E-01 -6.62792E+05 6.52097E+00 6.55054E-01 6.71862E+05 
1.62258E+00 2.11075E-01 4.96053E-01 7.02578E+00 8.36234E-01 -6.61805E+05 7.02716E+00 8.36305E-01 6.71027E+05 
1.80562E+00 2.72249E-01 6.15241E-01 7.67704E+00 1.05227E+00 -6.60624E+05 7.67830E+00 1.05232E+00 6.70000E+05 
2.03492E+00 3.44093E-01 7.75574E-01 8.49474E+00 1.30686E+00 -6.59248E+05 8.49589E+00 1.30690E+00 6.68781E+05 
2.24829E+00 4.07650E-01 9.38971E-01 9.25676E+00 1.53263E+00 -6.58051E+05 9.25781E+00 1.53266E+00 6.67707E+05 
