PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 
1.58540E+00 9.18458E-02 7.23801E-01 
1.61528E+00 1.09275E-01 8.50047E-01 
1.68201E+00 1.41267E-01 1.00984E+00 
1.80354E+00 1.89886E-01 1.21473E+00 
1.96840E+00 2.48912E-01 1.48164E+00 
2.18410E+00 3.19902E-01 1.83456E+00 
2.45908E+00 4.04484E-01 2.30872E+00 
2.71851E+00 4.80309E-01 2.79141E+00 
2.80283E+00 5.04316E-01 2.95688E+00 
3.26283E+00 6.30951E-01 3.94413E+00 
3.83041E+00 7.79256E-01 5.38865E+00 
4.52291E+00 9.51120E-01 7.55659E+00 
5.36014E+00 1.14823E+00 1.09007E+01 
6.35805E+00 1.48623E+00 1.62102E+01 
7.55132E+00 1.76426E+00 2.49219E+01 
8.99878E+00 2.07565E+00 3.97177E+01 
1.07424E+01 2.42177E+00 6.57753E+01 
1.28315E+01 2.80384E+00 1.13412E+02 
1.53278E+01 3.22368E+00 2.03706E+02 
1.83211E+01 3.68653E+00 3.80045E+02 
2.19915E+01 4.21177E+00 7.28607E+02 
2.68324E+01 4.86919E+00 1.39724E+03 
3.41717E+01 5.85264E+00 2.54086E+03 
4.60593E+01 7.41814E+00 4.07110E+03 
6.23301E+01 9.40387E+00 5.48846E+03 
7.96425E+01 1.12147E+01 6.37645E+03 
1.49972E+00 8.62362E-02 6.02989E-01 
1.52938E+00 1.03254E-01 7.08213E-01 
1.59463E+00 1.34320E-01 8.41390E-01 
1.71240E+00 1.81365E-01 1.01213E+00 
1.87127E+00 2.38332E-01 1.23456E+00 
2.07814E+00 3.06641E-01 1.52864E+00 
2.34078E+00 3.87767E-01 1.92374E+00 
2.58775E+00 4.60275E-01 2.32591E+00 
2.66789E+00 4.83192E-01 2.46378E+00 
3.10409E+00 6.03783E-01 3.28631E+00 
3.64049E+00 7.44442E-01 4.48973E+00 
4.29292E+00 9.06774E-01 6.29572E+00 
5.07939E+00 1.09217E+00 9.08135E+00 
