PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 930 931 932 940 941 942 
1.61069E+00 9.31335E-02 5.63296E-01 7.24884E+00 4.19168E-01 -2.15448E+06 7.25083E+00 4.19344E-01 2.17474E+06 
1.64091E+00 1.10792E-01 6.62297E-01 7.38485E+00 4.98632E-01 -2.19929E+06 7.38680E+00 4.98793E-01 2.21990E+06 
1.70854E+00 1.43219E-01 7.87719E-01 7.64614E+00 6.21585E-01 -2.23439E+06 7.64806E+00 6.21734E-01 2.25536E+06 
1.83153E+00 1.92452E-01 9.48692E-01 8.07943E+00 7.93249E-01 -2.23154E+06 8.08130E+00 7.93385E-01 2.25287E+06 
1.99823E+00 2.52192E-01 1.15860E+00 8.66995E+00 1.00290E+00 -2.22804E+06 8.67177E+00 1.00303E+00 2.24973E+06 
2.21618E+00 3.23995E-01 1.43640E+00 9.44479E+00 1.25616E+00 -2.22388E+06 9.44656E+00 1.25627E+00 2.24593E+06 
2.49383E+00 4.09487E-01 1.81002E+00 1.04344E+01 1.55888E+00 -2.21905E+06 1.04362E+01 1.55898E+00 2.24149E+06 
2.75564E+00 4.86080E-01 2.19071E+00 1.13692E+01 1.83083E+00 -2.21487E+06 1.13709E+01 1.83092E+00 2.23760E+06 
2.84071E+00 5.10323E-01 2.32128E+00 1.16731E+01 1.91701E+00 -2.21358E+06 1.16748E+01 1.91711E+00 2.23639E+06 
3.30463E+00 6.38133E-01 3.10090E+00 1.33322E+01 2.37208E+00 -2.20695E+06 1.33338E+01 2.37216E+00 2.23019E+06 
3.87671E+00 7.87697E-01 4.24303E+00 1.53804E+01 2.90566E+00 -2.19959E+06 1.53820E+01 2.90573E+00 2.22325E+06 
4.57434E+00 9.60884E-01 5.95934E+00 1.78804E+01 3.52448E+00 -2.19151E+06 1.78819E+01 3.52454E+00 2.21561E+06 
5.41736E+00 1.15936E+00 8.61038E+00 2.09034E+01 4.23450E+00 -2.18272E+06 2.09048E+01 4.23455E+00 2.20727E+06 
